05/28/2012 21:42:20,0.5945,322982.1607,69.3995,156.9191,230.0000,1118.0322,61.8032,143.2458,1
05/28/2012 21:42:53,0.5784,312377.8171,70.5318,158.9572,230.0000,1121.6451,62.1645,143.8961,1
05/28/2012 21:43:26,0.5695,306566.2077,71.1718,160.1093,230.0000,1129.6129,62.9613,145.3303,1
05/28/2012 21:43:59,0.5509,294558.8721,72.5412,162.5742,230.0000,1136.7742,63.6774,146.6194,1
05/28/2012 21:44:32,0.5414,288492.4673,73.2585,163.8654,230.0000,1144.5161,64.4516,148.0129,1
05/28/2012 21:45:05,0.5258,278595.9577,74.4682,166.0427,230.0000,1151.9354,65.1935,149.3484,1
05/28/2012 21:45:38,0.5086,267845.6737,75.8416,168.5148,230.0000,1162.1936,66.2194,151.1949,1
05/28/2012 21:46:10,0.5034,264598.3105,76.2694,169.2849,230.0000,1165.1290,66.5129,151.7232,1
05/28/2012 21:46:43,0.4922,257703.0292,77.1989,170.9580,230.0000,1171.9032,67.1903,152.9426,1
05/28/2012 21:47:17,0.4869,254453.8670,77.6472,171.7650,230.0000,1171.2581,67.1258,152.8264,1
05/28/2012 21:47:51,0.4652,241247.4136,79.5424,175.1764,230.0000,1186.8064,68.6806,155.6252,1
05/28/2012 21:48:24,0.4577,236702.8422,80.2234,176.4022,230.0000,1190.0968,69.0097,156.2174,1
05/28/2012 21:48:57,0.4451,229181.9312,81.3855,178.4939,230.0000,1197.4193,69.7419,157.5355,1
05/28/2012 21:49:29,0.4347,223003.0960,82.3748,180.2746,230.0000,1206.2258,70.6226,159.1206,1
05/28/2012 21:50:02,0.4238,216623.0740,83.4312,182.1762,230.0000,1211.6129,71.1613,160.0903,1
05/28/2012 21:50:35,0.4101,208584.1905,84.8167,184.6700,230.0000,1219.1613,71.9161,161.4490,1
05/28/2012 21:51:08,0.4059,206151.9422,85.2485,185.4472,230.0000,1223.8064,72.3806,162.2852,1
05/28/2012 21:51:41,0.3973,201197.1085,86.1473,187.0651,230.0000,1230.4839,73.0484,163.4871,1
05/28/2012 21:52:14,0.3867,195109.1256,87.2886,189.1195,230.0000,1238.2903,73.8290,164.8922,1
05/28/2012 21:52:47,0.3787,190585.9231,88.1646,190.6962,230.0000,1240.3871,74.0387,165.2697,1
05/28/2012 21:53:20,0.3715,186452.0598,88.9872,192.1770,230.0000,1250.3871,75.0387,167.0697,1
05/28/2012 21:53:53,0.3618,180996.3249,90.1070,194.1926,230.0000,1254.0322,75.4032,167.7258,1
05/28/2012 21:54:26,0.3532,176206.8966,91.1239,196.0231,230.0000,1260.0968,76.0097,168.8174,1
05/28/2012 21:54:58,0.3483,173472.2799,91.7196,197.0952,230.0000,1267.8387,76.7839,170.2110,1
05/28/2012 21:55:31,0.3432,170603.5167,92.3567,198.2420,230.0000,1273.0000,77.3000,171.1400,1
05/28/2012 21:56:04,0.3315,164167.5391,93.8340,200.9011,230.0000,1276.8387,77.6839,171.8310,1
05/28/2012 21:56:37,0.3264,161348.8539,94.5030,202.1055,230.0000,1286.3871,78.6387,173.5497,1
05/28/2012 21:57:10,0.3192,157411.9312,95.4614,203.8306,230.0000,1289.0968,78.9097,174.0374,1
05/28/2012 21:57:43,0.3080,151306.0515,97.0063,206.6114,230.0000,1292.0000,79.2000,174.5600,1
05/28/2012 21:58:16,0.3036,148932.2751,97.6273,207.7292,230.0000,1295.7419,79.5742,175.2336,1
05/28/2012 21:58:49,0.2996,146774.0041,98.2024,208.7643,230.0000,1299.2581,79.9258,175.8665,1
05/28/2012 21:59:21,0.2946,144084.2344,98.9334,210.0802,230.0000,1305.2581,80.5258,176.9464,1
05/28/2012 21:59:54,0.2901,141697.0012,99.5962,211.2731,230.0000,1305.7097,80.5710,177.0277,1
05/28/2012 22:00:27,0.2864,139695.7869,100.1622,212.2919,230.0000,1316.4193,81.6419,178.9555,1
05/28/2012 22:01:00,0.2798,136171.3025,101.1832,214.1298,230.0000,1316.1936,81.6194,178.9149,1
05/28/2012 22:01:33,0.2770,134680.1982,101.6248,214.9247,230.0000,1327.5483,82.7548,180.9587,1
05/28/2012 22:02:06,0.2748,133550.8585,101.9632,215.5338,230.0000,1324.2258,82.4226,180.3607,1
05/28/2012 22:02:39,0.2695,130734.4775,102.8224,217.0803,230.0000,1328.8387,82.8839,181.1910,1
